track_id,song_with_artist
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow) - Lil Nas X
6P096SaOzrgGxs8NWOfX7M,"Salimo de Noche - Tiago PZK, Trueno"
2ZlCGeK30BLRNSPC832pNZ,Forever (feat. Post Malone & Clever) - Justin Bieber
2q6tgiA9tpb6DMguABwCWE,All of Me - John Legend
79JBjIq90BrQ8Ws0pUhlzD,Mad Love - Mabel
1TEL6MlSSVLSdhOSddidlJ,needy - Ariana Grande
1s2B5cndbqK8rPJEIcKJRQ,"Vaina Loca - Ozuna, Manuel Turizo"
3kwgqoBqTwoAH4nT29TYrq,Nobody's Love - Maroon 5
0todbbT9g5uQGbeFCiBf2F,imagine - Ariana Grande
2cc8Sw1OnCuA5bV8nqWqpE,"You - Regard, Troye Sivan, Tate McRae"
5TXDeTFVRVY7Cvt0Dw4vWW,Revenge - XXXTENTACION
27X3qzgB0Show6qfw5wNOK,"Esquema Preferido - DJ Ivis, Tarcísio do Acordeon"
59L8x0xy8njj75vzVCPMqg,"Fulanito - Becky G, El Alfa"
0ada5XsQGLPUVbmTCkAP49,"Hate The Other Side (with Marshmello & The Kid Laroi) - Juice WRLD, Polo G"
2rjjNUYONZqC7wSd1i6OFq,Good as Hell (feat. Ariana Grande) - Lizzo
4SPu0Ql902hTVXkBoNIYtq,NASA - Ariana Grande
4qqArAiTPueDxIp7cf87h7,Final Song - MØ
704LUEih663hiE3CnyUrFW,SEJODIOTO - KAROL G
1fipvP2zmef6vN2IwXfJhY,I’m Ready (with Demi Lovato) - Sam Smith
6PYnUsNEpYC7A4BS2sjw3L,Right Back (feat. A Boogie Wit Da Hoodie) - Khalid
22Sh5dlwbERqJAq1fZk5b2,"De Cora <3 - Rauw Alejandro, J Balvin"
11Fo4dAH31K7UZHGqCkCmE,"I Love You - Axwell /\ Ingrosso, Kid Ink"
3Be7CLdHZpyzsVijme39cW,"What's Love Got to Do with It - Kygo, Tina Turner"
5aXgz1oKK8Q9z9xvTmSnrO,Topanga - Trippie Redd
3tv697PZNnaQN0Mn2zGhS5,A Gente Fez Amor - Ao Vivo - Gusttavo Lima
2MHCiOohBZEQuLgDTPvSzF,"Love on Me - Galantis, Hook N Sling"
4z6wo6PJG4Fve45OXK6D9m,"Infeliz - Arcangel, Bad Bunny"
0UQwlF2pRkr1lMN6kNNUj3,"La Boca - Mau y Ricky, Camilo"
1VJwtWR6z7SpZRwipI12be,Candy - Doja Cat
0as7lPxkBPctZ7uVmchRNM,Miss You (with Major Lazer & Tory Lanez) - Cashmere Cat
6Tio0ZoDeSQnI7EBAqWer2,"Cover Me In Sunshine - P!nk, Willow Sage Hart"
0y675KDleCZEudjoeL1sQQ,Feelings - Lauv
2wRkBumdItthjYP9XknImg,"Está Rico - Marc Anthony, Will Smith, Bad Bunny"
09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer) - Khalid
1HTtUBEY3tuw2btgwwI2Ja,I Get The Bag (feat. Migos) - Gucci Mane
3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey) - Ariana Grande
04CttTezSnv71USiiG9mIo,Lighthouse - Andrelli Remix - Hearts & Colors
5px6upUHM3fhOP621Edp4V,Physical - Dua Lipa
4LmAnpjlhWTahvRkYR8xJa,X (with 2 Chainz & Saudi) - ScHoolboy Q
4J4zx8xGJpuGndrVc06KaT,"Diamond Heart - Alan Walker, Sophia Somajo"
3GRSqlALWISqLeNncZMbpX,"Mean It - Lauv, LANY"
5LciLoxa1gK70yIUeoHgRx,To My Love - Tainy Remix - Bomba Estéreo
0mel2N9Ws9r4yLQn5QE21Y,Too Good At Goodbyes - Edit - Sam Smith
1SOClUWhOi8vHZYMz3GluK,Infinity - Jaymes Young
0c7K73roy6RW4ebDkf4yGh,VALENTINO - 24kGoldn
1XnpzbOGptRwfJhZgLbmSr,Pretty Savage - BLACKPINK
4M3FO0ji6Lc8vwD1sgf1nc,"Born To Be Yours - Kygo, Imagine Dragons"
3F1P0QzdXtBz0MXy7KIO5w,"Fever - Dua Lipa, Angèle"
042x9bsUBWW2fJgJ6fUh61,"Not Going Home (feat. Gia Koka) - DVBBS, CMC$"
1ere9b9vDw2N3m9d4uiXxa,"Facas - Ao Vivo - Diego & Victor Hugo, Bruno & Marrone"
2TE4xW3ImvpltVU0cPcKUn,Merry Christmas Everyone - Shakin' Stevens
4BiiOzZCrXEzHRLYcYFiD5,"Hope - The Chainsmokers, Winona Oak"
2CWnuF7ht55Ajyeg4WPvWu,DDU-DU DDU-DU - KR Ver. - BLACKPINK
5SWnsxjhdcEDc7LJjq9UHk,"Runnin - 21 Savage, Metro Boomin"
0NJp8GyCOWnQh71xKSPfuV,Freaky - Tory Lanez
0A37XY67wSdGqkGjtfW6aV,"Fantasias - Remix - Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay"
0Q2n5yzl2XRqYbV77tZNYp,GOODMORNINGTOKYO! - TOKYO’S REVENGE
6KuqAtoeVzxAYOaMveLNpH,Dura - Daddy Yankee
0qc4QlcCxVTGyShurEv1UU,Post Malone (feat. RANI) - Sam Feldt
33b2wX9d0kxqxhi7lcsC1A,Unica - Ozuna
03LfOYi0icz4souspZVVhq,"Nicky Jam: Bzrp Music Sessions, Vol. 41 - Bizarrap, Nicky Jam"
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends - Imagine Dragons
2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin) - Mike Perry
3rmo8F54jFF8OgYsqTxm5d,Bad Habits - Ed Sheeran
6cPyTS0Kk2sc4xQwC93kOg,Break Up Every Night - The Chainsmokers
3QybPutx0Tjk472bBKjNWn,Mo Bamba - Sheck Wes
1D2L6MefbXon28PzIk9I3r,92 Explorer - Post Malone
2gQPv5jvVPqU2a9HhMNO1v,Toxic - BoyWithUke
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better - Shawn Mendes
01hEpx8jnOG4q7nDK14Rhi,malibu - sangiovanni
6jfEZdUJ2Yla6h7gTJgKuo,Walk Me Home - P!nk
2hl6q70unbviGo3g1R7uFx,"Échame La Culpa - Luis Fonsi, Demi Lovato"
7wsmIIm0xWmtP7TmACXkJn,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake) - Lil Yachty
09IOPhEh1OMe0HD9b36FJk,Over Now - Post Malone
1fxYz1s15pyZLsJT0Hdh1m,Late At Night - Roddy Ricch
25khomWgBVamSdKw7hzm3l,The Hills - The Weeknd
50nfwKoDiSYg8zOCREWAm5,Shivers - Ed Sheeran
2B94bbI1a4LyBpK1439oP7,"Cuerpo en Venta - Noriel, Myke Towers, Rauw Alejandro, Almighty"
0Zp10WiPeEi6EUJZvWcNT9,Mad Love - Mabel
4vaxvNDaLSoD36iZX515ug,Betrayed - Lil Xan
1HagMz5nWk1HmevNCBOxF3,"Answerphone (feat. Yxng Bane) - Banx & Ranx, Ella Eyre"
205HNJ73cgpC0LAOnuQiWT,"Bande organisée - Kofs, Soso Maness, Elams, Jul, SCH, Naps, Solda, Houari, 13 Organisé"
3qCeq0rWK67SoBDgFd2sId,Feliz Navidad - José Feliciano
58QhkbaAkLFnn7JwAnAato,Fall - Eminem
1UZOjK1BwmwWU14Erba9CZ,Malibu - Miley Cyrus
7zTx8ePYAmPFQuxP3xlXZn,Light - San Holo
5SwEgzUFDHwpWHKrbnP32Z,Youth feat. Khalid - Shawn Mendes
0giiXonRhODYy4J1iy4Lb3,Sexo Virtual - Rauw Alejandro
2RGIuYTsyyHoOCqW0krvNE,"Coração Cachorro - Avine Vinny, Matheus Fernandes"
0DuWDLjriRPjDRoPgaCslY,Love In The Dark - Adele
20on25jryn53hWghthWWW3,"Do It To It - ACRAZE, Cherish"
3apeXzypBMnUfYcZYNX6DH,I CAN'T STOP ME - TWICE
6nDKrPlXdpomGBgAlO7UdP,"SOS - Avicii, Aloe Blacc"
5v9N8Rx3QsFvr50cxyQcA3,"Love$ick - Mura Masa, A$AP Rocky"
73O30uMI7n6DuzBmbtO7kC,"Antes - Anuel AA, Ozuna"
0Dn40gxVCMo5TkgS8Ik18Q,"Falling Down - Bonus Track - Lil Peep, XXXTENTACION"
6nO3tr47nr2P7f3hXb8JIo,Champion (feat. Travis Scott) - NAV
5zqObw7wjBgL9TDiAymxPn,"Our Song - Anne-Marie, Niall Horan"
0X8DcetL926BYiPJYstJTc,Lucid Dreams - Juice WRLD
3UjJP4ludb74a29P5EHEIo,Thumbs - Sabrina Carpenter
665AK0ovB11McZRwfa852G,"Astronomia - Vicetone, Tony Igy"
2ez6qvOTHKeI3ss80NGqnI,Trampoline (with ZAYN) - SHAED
4knc1Fp3kbuq8bH2byOvLu,"Índigo - Camilo, Evaluna Montaner"
38zwkK6TtTjIW9tpYBfZ3D,Paradise - George Ezra
3H2JThgdBxezwj1wwafQS8,All Girls Are The Same - Juice WRLD
4ea9w8c4ROqiZpJVhfBA3m,"Hot (Remix) [feat. Gunna and Travis Scott] - Travis Scott, Young Thug"
1kMUGCt7XLDc5Q64Vl0H8S,"Bellacoso - Residente, Bad Bunny"
02WacdrRpm4zlP8H7X6bnQ,Dancing On My Own - Calum Scott
4ZJPwET9Jrgpkqi4Vo3Yg8,Bad Bitch (feat. Ty Dolla $ign) - Bebe Rexha
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug) - Post Malone
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I - G-Eazy, Bebe Rexha"
66BjcDhhwWCcQIBxHMpKXh,"Flames - David Guetta, Sia"
2S1LebN6AXXQqJolBxlWgO,Earth - Lil Dicky
5AjINjwKyRvQJhSe2zpPHi,Pop Out (feat. Lil Tjay) - Polo G
76Y0gxtTxN0FyDCYh5qYQj,Get Right Witcha - Migos
1Nj2oBISdFDSF8eDuXcALz,Start Again (feat. Logic) - OneRepublic
2Tq2R8sRftNEqdgJK5HadO,My My My! - Troye Sivan
447yWcDPg1ddgcHBLGpJC0,Better Not (feat. Wafia) - Louis The Child
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me - a-ha
1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani) - Charlie Puth
46lvmzK8wxAy66tjzXXSh0,Tal Vez - Paulo Londra
48Ll1C6qAnP2UjnopQDh4a,"Bala Love - Mc Anjim, Dj Lv Mdp, DJ PH DA SERRA"
35QZaWQRkmnAVqBF1TLCxQ,Nancy Mulligan - Ed Sheeran
5dOxHHMOFAbG3VH23t0xNm,Righteous - Juice WRLD
61KpQadow081I2AsbeLcsb,deja vu - Olivia Rodrigo
5Q2P43CJra0uRAogjHyJDK,"Baby, It's Cold Outside (feat. Meghan Trainor) - Brett Eldredge"
4eNOLmx8r2IJAVKvBBL1jv,Headshot (feat. Polo G & Fivio Foreign) - Lil Tjay
39LmTF9RgyakzSYX8txrow,imagine - Ariana Grande
30QR0ndUdiiMQMA9g1PGCm,"...And to Those I Love, Thanks for Sticking Around - $uicideboy$"
0RLLvYBopDwooCyvnTwgYu,F.N - Lil Tjay
5Uw7Dut2lZfexn3Y09swpf,Find U Again (feat. Camila Cabello) - Mark Ronson
2xdwCJLfKCkat14mlgR26M,Lost Cause - Billie Eilish
5XqCz18k96K8tx6DAYM97i,"PA' ROMPERLA - Bad Bunny, Don Omar"
3CYH422oy1cZNoo0GTG1TK,Psycho - Red Velvet
72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"") - Jasleen Royal, B Praak, Romy, Anvita Dutt"
1pZdegOXTZ2ftINo3oUuRZ,Bedroom Floor - Liam Payne
3DoBTwfr8yi2LN08SBpFkN,Watch (feat. Lil Uzi Vert & Kanye West) - Travis Scott
71R8HJxQk5qMiRstrlXN9t,"2/Catorce - Rauw Alejandro, Mr. Naisgai"
543bCW2ruMPmxUBWirQ3MR,Cross Me (feat. Chance the Rapper & PnB Rock) - Ed Sheeran
688QpQAwqsLdBR6lr13wK1,Same Bitches (feat. G-Eazy & YG) - Post Malone
7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX - Travis Scott
798ahLNEcoFER7Vywg1FMT,A La Antigüita - Calibre 50
5SixeLvPsYpk7qq9lo5xYg,Have Mercy - Chlöe
2hloaUoRonYssMuqLCBLTX,bloodline - Ariana Grande
4mU5iXHeLgbR94siF7p1sY,Six Feet Under - The Weeknd
4mHgYpuGHu99Mw69E83CP2,Taking A Walk - Trippie Redd
33tNYw9oMtSkGe27NpgS64,WORKIN ME - Quavo
4K06PO78fW4mnBVenxGNob,Conversations - Juice WRLD
4yJiXq86uM56uIfIZgE440,me & ur ghost - blackbear
1vG3YuKRYqPwTmNmYgqkpg,Liberdade Provisória - Henrique & Juliano
4fwo6czG5nvOQMzhOto1ya,"Lonely - Diplo, Jonas Brothers"
2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track - Lil Uzi Vert
4uqh9bualXNHXXwO2wPorc,Daisies - Katy Perry
4DuUwzP4ALMqpquHU0ltAB,Tyler Herro - Jack Harlow
70rFIfYN7lU6iTgUIVP42w,my ex's best friend (with blackbear) - Machine Gun Kelly
5cepAtqnEQ6yVG6088zMMu,Corazón (feat. Nego do Borel) - Maluma
2lYTJK94hb0fd1LQtb6Dhk,Don't Leave Me Alone (feat. Anne-Marie) - David Guetta
43NqTeL8pgBxKHPMiJKUP5,Girl - Myke Towers
2XWjPtKdi5sucFYtVav07d,"365 - Zedd, Katy Perry"
5rFj8OzffT0iggSjcBaeND,"Fire On Fire - From ""Watership Down"" - Sam Smith"
77lGafvlU68CeHgB2pkHC9,At My Best (feat. Hailee Steinfeld) - Machine Gun Kelly
77khP2fIVhSW23NwxrRluh,A Holly Jolly Christmas - Single Version - Burl Ives
2FUNBaa5DwItJtYEBgAblU,monster - 21 Savage
0zzVTGyRrWpQu8Fr28NRAv,"OK Not To Be OK - Marshmello, Demi Lovato"
104buTcnP2AsxqB7U1FIZ4,Heavy (feat. Kiiara) - Linkin Park
56AMYGJzxBO6p8v0wEe9de,"Hot (Remix) [feat. Gunna and Travis Scott] - Travis Scott, Young Thug"
5Kskr9LcNYa0tpt5f0ZEJx,"Calling My Phone - Lil Tjay, 6LACK"
7fUYUcWy853HS8YJn0b3Sr,Sleigh Ride - The Ronettes
1uMHCAyGmHqyygoNRuo7MV,edamame (feat. Rich Brian) - bbno$
0Jlcvv8IykzHaSmj49uNW8,the 1 - Taylor Swift
5PB8zB1MOZASboLquvinMF,"Reggaetón Lento (Remix) - CNCO, Little Mix"
0B8B8cVRFIG1yznoQe7c9s,"Setting Fires - The Chainsmokers, XYLØ"
0WdGQhoAP2LBsqr5Jhit2g,"What Lovers Do - Maroon 5, SZA"
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign) - Kehlani
2gqWRRCXnma9L8xQ1RdemQ,SO DONE - The Kid LAROI
2QLbRVzixE282JSQjBz2DG,"Liberdade (Quando o Grave Bate Forte) - Alok, Mc Don Juan, Dj GBR"
4OZEu0Vwq0RB2LAq14v99n,"Middle - DJ Snake, Bipolar Sunshine"
1Knctxx9vGZxpZfF66BIEa,Legends - Juice WRLD
7d6XJZjnm7iWcKwYL9z5kC,Noticed - Lil Mosey
4gqMQftUs22F8pOGVn5Acr,"Reminding Me - Shawn Hook, Vanessa Hudgens"
6uAm7pG66O1XesXS9bpHSF,Good As Hell - Lizzo
41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore - Billie Eilish
1foCxQtxBweJtZmdxhEHVO,"Santa Baby (with Henri René & His Orchestra) - Eartha Kitt, Henri Rene & His Orchestra"
17UUYZ290omPaJY4wKeyHh,Me Dijeron - Ozuna
3hBXvHLlTHvnbwrPbeoyAj,Jingle Bell Rock - Bobby Helms
7qEKqBCD2vE5vIBsrUitpD,ilomilo - Billie Eilish
6KL88T4Ma4ABXqzgUoEwkd,Run - OneRepublic
2vjmyyAnDUzilFYxOlTdO1,GUMMO - 6ix9ine
4btFHqumCO31GksfuBLLv3,Overpass Graffiti - Ed Sheeran
2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert) - Playboi Carti
44gRhRi2OhEf7moAUj6MD1,The Bigger Picture - Lil Baby
2H4gf1wLxvYreMj1jcaN0k,Be Alright - Dean Lewis
2dfHh7ECGxfNqZTQno09Vk,Hearts Don't Break Around Here - Ed Sheeran
794QVQtFNy7hvtjQP1keQd,1942 (feat. Yo Gotti & YBN Nahmir) - G-Eazy
0FqVtQxRD3HsPltldG5v5M,Aquelas Coisas - João Gomes
6n3HGiq4v35D6eFOSwqYuo,Teenage Fever - Drake
74znaWw1hmQBusGPSOuTFy,"2:50 Remix - MYA, TINI, Duki"
1m0UFnuTktOkksvjbF9z0m,Ramenez la coupe à la maison - Vegedream
7e1VoRlNumuEkXlITMHKLE,Me Gusta (with Cardi B & Myke Towers) - Anitta
56JyMaElW79S7TDWh1Zw1m,On A Roll - Ashley O
0tMSssfxAL2oV8Vri0mFHE,listen before i go - Billie Eilish
7uiBocndm12aKbsdnQ3Scx,Undecided - Chris Brown
7xT1n5JKpB0bMPh6FL589e,"Poblado - Crissin, Totoy El Frio, Natan & Shander"
3Ghyp3X5Ua9ypHnBIgOObI,Liberdade Provisória - Ao Vivo - Henrique & Juliano
0OgGn1ofaj55l2PcihQQGV,Drew Barrymore - Bryce Vine
2HbKqm4o0w5wEeEFXm2sD4,"Money Trees - Kendrick Lamar, Jay Rock"
00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd) - Post Malone
1tpbAGsGpZee5jDHMcLrUJ,"Bellaquita - Dalex, Lenny Tavárez"
1SV1fxF65n9NhRHp3KlBuu,Wonderful Christmastime - Edited Version / Remastered 2011 - Paul McCartney
5lZZmityu9TAjNvSY6GLhR,Zack And Codeine - Post Malone
4Pu0a2TuHOYtI4CCE3HEXI,"Sigues Con El - Remix - Arcangel, Sech, Romeo Santos"
2C6WXnmZ66tHhHlnvwePiK,Die For Me (feat. Future & Halsey) - Post Malone
69Naniu2KjKjaQOBUagE8U,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX - Lorde"
2plLJpUcYPFrl1sW2pMG63,Lights Up - Harry Styles
4Ta3PhWmY50ZLU1uhKFKPE,Outnumbered - Dermot Kennedy
4qsOrxBv09HhNSpsgMRXdC,"Esqueça-Me Se For Capaz - Marília Mendonça, Maiara & Maraisa"
4AhSkRYioEIfGvCV19peYN,Suncity (feat. Empress Of) - Khalid
05KOgYg8PGeJyyWBPi5ja8,Free Smoke - Drake
0Fs9cdPDhptWEDJmiCbkEW,She Knows (feat. Amber Coffman & Cults) - J. Cole
6YJdPrH3i2POzu7hdHIRrb,"Santa Baby - Ariana Grande, Liz Gillies"
7EQpvVujgytLVY8vKiDHAg,bad idea - Ariana Grande
57VeLYXrvNxe8Vs18K2M9W,Way Out (feat. Big Sean) - Jack Harlow
7y6c07pgjZvtHI9kuMVqk1,"Get It Together - Drake, Black Coffee, Jorja Smith"
4TgxFMOn5yoESW6zCidCXL,"Savage Love (Laxed – Siren Beat) [BTS Remix] - Jawsh 685, Jason Derulo"
4dSoDnmR9opAQ8KxUc9SbC,"Mad Love - Sean Paul, David Guetta, Becky G"
26QApq0cuO9brJigr0C0W4,HACIENDO QUE ME AMAS - Bad Bunny
75MNhvTCCKsST3YqqUiU9r,Shivers - Ed Sheeran
3QWjljChcOMkRDYSzF33Qr,Whippin (feat. Felix Snow) - Kiiara
3JJYIoJ5FyY9E0DGjr7SXF,Enemies - Lauv
1839RWzPRZCVgvamu4sHSN,All My Love (feat. Conor Maynard) - Cash Cash
3ojTJaonfkL96iIWa47SU3,Questions - Chris Brown
18asYwWugKjjsihZ0YvRxO,"The Motto - Tiësto, Ava Max"
5xMzazov0IHYllrc8U2K6F,Ni Tú Ni Yo (feat. Gente de Zona) - Jennifer Lopez
25F6MWrnFBCXVnpN4n76EK,Keanu Reeves - Logic
1ENdcyhqdylaLsPVgB83qq,Rags2Riches (feat. ATR Son Son) - Rod Wave
135Lf4Q0CzlMNfOxbEUsLH,GHOST TOWN - Benson Boone
3pzjHKrQSvXGHQ98dx18HI,What Do You Mean? - Justin Bieber
5ffntNJnJOeFv7b7DCd0Bw,Takin' Shots - Post Malone
7wFybC8jBH3zE139OpCtpG,"Lost in the Fire - Gesaffelstein, The Weeknd"
7cGFbx7MP0H23iHZTZpqMM,Everybody - Logic
7GqWnsKhMtEW0nzki5o0d8,Killer Queen - Remastered 2011 - Queen
2IA8cFA46DkjgbsRG7kKbp,"Baby - Amenazzy, Nicky Jam, Farruko"
2ISl1zekPsc26sUQpVt8UB,Merry Christmas Everyone - Remastered - Shakin' Stevens
4Q34FP1AT7GEl9oLgNtiWj,"Mr. Right Now (feat. Drake) - 21 Savage, Metro Boomin"
1yOL7ZiXGx5ULeLoktAUAg,Bubblegum Bitch - MARINA
0sY6ZUTh4yoctD8VIXz339,champagne problems - Taylor Swift
6CTWathupIiDs7U4InHnDA,Trip - Ella Mai
6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza) - Avicii
5YSHygGN9D0mID1NsVd5my,"Reminds Me Of You - Juice WRLD, The Kid LAROI"
7hDVYcQq6MxkdJGweuCtl9,ocean eyes - Billie Eilish
7BIy3EGQhg98CsRdKYHnJC,Ropa Cara - Camilo
1QL7nSDZCwZMnbisV4KOXt,t r a n s p a r e n t s o u l feat. Travis Barker - WILLOW
6Pw3Gvw4wNMZfTYZa6IQal,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version - Bebe Rexha
0UyljEbX9dqI1K0sqdv6B6,SLOW DANCING IN THE DARK - Joji
2QyuXBcV1LJ2rq01KhreMF,ON - BTS
3RD0PGolM0mETGHaprwgMn,Culpables - Manuel Turizo
43cFjTTCD9Cni4aSL0sORz,Playinwitme (feat. Kehlani) - KYLE
0D75ciM842cdUMKSMfAR9y,Baila Conmigo (with Rauw Alejandro) - Selena Gomez
2FBUoWkIuQXwayw2RNo5l6,Hotline Bling - Drake
3npzogdOEiVsieXmmhBepL,The Bones - Maren Morris
4iYRa2btalAzPZoSYfROqF,XXX. FEAT. U2. - Kendrick Lamar
15kQGEy89K8deJcZVFEn0N,This Feeling (feat. Kelsea Ballerini) - The Chainsmokers
7ILEWkpfdK6AjH2D7jppWk,Don't Check On Me (feat. Justin Bieber & Ink) - Chris Brown
4h90qkbnW1Qq6pBhoPvwko,"Sidewalks - The Weeknd, Kendrick Lamar"
2QpGZOhTCHHiKmpSO9FW4h,Follow God - Kanye West
2ANLarE8yHVsLWW21nj79M,You Was Right - Lil Uzi Vert
78sr3ogs4UzITcCNbXM9cM,Used to This (feat. Drake) - Future
4mGdjNMo0RonTlOEb7cYg4,11 Minutes (with Halsey feat. Travis Barker) - YUNGBLUD
1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray) - J. Cole
7e4KQkp5ZR1gXCAalRjX6B,Nights Like This (feat. Ty Dolla $ign) - Kehlani
6JqpFboOH2bq9pzaYbkKBn,R.I.P. (feat. Rita Ora & Anitta) - Sofía Reyes
2JqnpexlO9dmvjUMCaLCLJ,Love Someone - Lukas Graham
3iq9nhbI8fcnNamxMft1uv,Real Friends - Camila Cabello
2t7D3y0jvYjR8IP9Bosyew,GO (feat. Juice WRLD) - The Kid LAROI
6KgtcmCF9Ky68XC7ezxl3s,Rumors (feat. Cardi B) - Lizzo
3QmolSZqjjLksTUvZJ6pPS,Cool - Jonas Brothers
6IPNp9PfaEqrzotY47TIWy,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK) - DJ Snake"
0TCnOEVeLQMXOUrpPlM7uY,"Guatemala - From Swaecation - Rae Sremmurd, Swae Lee, Slim Jxmmi"
4SDgTLDYrJ2UrHbkRkg7MD,Panini - DaBaby Remix - Lil Nas X
04S1pkp1VaIqjg8zZqknR5,Enchanted - Taylor Swift
5hvwx5i67IwnCkjl9VHkNv,Diamonds - Sam Smith
5bJ1DrEM4hNCafcDd1oxHx,Self Care - Mac Miller
3O83h4LS797N23DpweeRAa,"All Day And Night - Jax Jones & Martin Solveig Present Europa - Jax Jones, Madison Beer"
6pgqZ7Iw4LfHlfgWWaRFSY,The Feels - TWICE
0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa (feat. Kendrick Lamar) - Lil Wayne
41L3O37CECZt3N7ziG2z7l,Yummy - Justin Bieber
2yLa0QULdQr0qAIvVwN6B5,...Ready For It? - Taylor Swift
340UVheS8z3ncW9TTUhAbc,Nightmare - Halsey
5W8jRrZ6tWrTrqnKRtIQBf,p r i d e . i s . t h e . d e v i l (with Lil Baby) - J. Cole
3AlpkljBS1AU7HFVPms8K6,Santa's Coming for Us - Sia
1ahVFh0ViDZr8LvkEVlq3B,No Sleep (feat. Bonn) - Martin Garrix
5Km4r87BoX2qqtoprYS1gh,"LOCATION - KAROL G, Anuel AA, J Balvin"
1OilOIju6R9ia8vilNjChh,Beautiful - Bazzi
0lSZh5W0wDeurkGzLYY6hf,"Turks (feat. Travis Scott) - NAV, Gunna"
7IMwEtpAiJanqF6vQteZN2,Turks (with Gunna & ft. Travis Scott) - NAV
3dVvWnj4D8JGkKvo6Hucso,TROLLZ (with Nicki Minaj) - 6ix9ine
5QskYLFPX9y7pLU0VEMNbr,Like To Be You feat. Julia Michaels - Shawn Mendes
0Z26mbSHJ1dkUu7g9DDgif,"Trigger - Major Lazer, Khalid, Death Stranding: Timefall, Diplo"
75pQqzwgCjUOSSy5CpmAjy,Pero Ya No - Bad Bunny
4guBZjUyrGoHsTahO3IHdj,Did It Again - Lil Tecca
2r4JRwcbIeuAzWjH4YXlLs,Yikes - Kanye West
5SE57ljOIUJ1ybL9U6CuBH,DNA - BTS
6sPBi0qLI6KM3yXX56NxsA,Meia Noite (Você tem meu Whatsapp) - Tarcísio do Acordeon
0cu0rhnlCnJ7JIeHRiLpj3,Ball If I Want To - DaBaby
6klLvorLoo1sxvZcjJIY8I,Make No Sense - YoungBoy Never Broke Again
5xNUR50KxswPRAvx7S163g,"Come Alive - Hugh Jackman, Keala Settle, Daniel Everidge, Zendaya, The Greatest Showman Ensemble"
0Nhu3zSYbEz32IYiobV75e,Now Or Never - Halsey
575NJxNUVDqwJGdzBrlLbv,"Lost In Japan - Remix - Shawn Mendes, Zedd"
0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage) - Metro Boomin
05mAIVLkIWc2d1UBYZBCp8,"1999 - Charli XCX, Troye Sivan"
3HWzoMvoF3TQfYg4UPszDq,Truth Hurts - Lizzo
1f38Gx6xQz6r4H1jGVNBJo,"Loco Contigo (with J. Balvin & Tyga) - DJ Snake, J Balvin"
5troof8mcGO3AafoDbk1gc,Look What You Made Me Do - Taylor Swift
6F2r4HgpJnvKDmkN6JEN6J,As I Am (feat. Khalid) - Justin Bieber
0rFQ5cKYJ9WtHSKp9sxVYt,Heartless (feat. Morgan Wallen) - Diplo
2wG1R0uDFwyobcWzVssC1J,GALOPA - PEDRO SAMPAIO
550rQQCGkrTzvp4SfpOPzx,Hallelujah - Pentatonix
0xBQvhJAm6f7J142ympKOn,"Não, Não Vou - Mari Fernandez"
1bWBG6IkMnDr3qvCKSvQT7,"Baby Me Atende - Matheus Fernandes, Dilsinho"
3e7Y6sfFlIdBMJhX7wpqVO,44 More - Logic
22oEJW6r2rMb9z4IntfyEa,"Hey Look Ma, I Made It - Panic! At The Disco"
28FGV3ORH14MYORd7s5dlU,"Not Alike (feat. Royce Da 5'9) - Eminem, Royce Da 5'9"""
12REd1n8PeiHHWOh066tpr,"Never Be Like You - Flume, kai"
